cycle,mode,tick_long_tripsmode
1855,trip_tgv,nil
1855,trip_ter,nil
1855,trip_taxi,nil
1856,trip_tgv,nil
1856,trip_ter,nil
1856,trip_taxi,nil
1857,trip_tgv,nil
1857,trip_ter,nil
1857,trip_taxi,nil
1858,trip_tgv,nil
1858,trip_ter,nil
1858,trip_taxi,nil
1859,trip_tgv,nil
1859,trip_ter,nil
1859,trip_taxi,nil
1860,trip_tgv,nil
1860,trip_ter,nil
1860,trip_taxi,nil
1861,trip_tgv,nil
1861,trip_ter,nil
1861,trip_taxi,nil
1862,trip_tgv,nil
1862,trip_ter,nil
1862,trip_taxi,nil
1863,trip_tgv,nil
1863,trip_ter,nil
1863,trip_taxi,nil
1864,trip_tgv,nil
1864,trip_ter,nil
1864,trip_taxi,nil
1865,trip_tgv,nil
1865,trip_ter,nil
1865,trip_taxi,nil
1866,trip_tgv,nil
1866,trip_ter,nil
1866,trip_taxi,nil
1867,trip_tgv,nil
1867,trip_ter,nil
1867,trip_taxi,nil
1868,trip_tgv,nil
1868,trip_ter,nil
1868,trip_taxi,nil
1869,trip_tgv,nil
1869,trip_ter,nil
1869,trip_taxi,nil
1870,trip_tgv,nil
1870,trip_ter,nil
1870,trip_taxi,nil
1871,trip_tgv,nil
1871,trip_ter,nil
1871,trip_taxi,nil
1872,trip_tgv,nil
1872,trip_ter,nil
1872,trip_taxi,nil
1873,trip_tgv,nil
1873,trip_ter,nil
1873,trip_taxi,nil
1874,trip_tgv,nil
1874,trip_ter,nil
1874,trip_taxi,nil
1875,trip_tgv,nil
1875,trip_ter,nil
1875,trip_taxi,nil
1876,trip_tgv,nil
1876,trip_ter,nil
1876,trip_taxi,nil
1877,trip_tgv,nil
1877,trip_ter,nil
1877,trip_taxi,nil
1878,trip_tgv,nil
1878,trip_ter,nil
1878,trip_taxi,nil
1879,trip_tgv,nil
1879,trip_ter,nil
1879,trip_taxi,nil
1880,trip_tgv,nil
1880,trip_ter,nil
1880,trip_taxi,nil
1881,trip_tgv,nil
1881,trip_ter,nil
1881,trip_taxi,nil
1882,trip_tgv,nil
1882,trip_ter,nil
1882,trip_taxi,nil
1883,trip_tgv,nil
1883,trip_ter,nil
1883,trip_taxi,nil
1884,trip_tgv,nil
1884,trip_ter,nil
1884,trip_taxi,nil
1885,trip_tgv,nil
1885,trip_ter,nil
1885,trip_taxi,nil
1886,trip_tgv,nil
1886,trip_ter,nil
1886,trip_taxi,nil
1887,trip_tgv,nil
1887,trip_ter,nil
1887,trip_taxi,nil
1888,trip_tgv,nil
1888,trip_ter,nil
1888,trip_taxi,nil
1889,trip_tgv,nil
1889,trip_ter,nil
1889,trip_taxi,nil
1890,trip_tgv,nil
1890,trip_ter,nil
1890,trip_taxi,nil
1891,trip_tgv,nil
1891,trip_ter,nil
1891,trip_taxi,nil
1892,trip_tgv,nil
1892,trip_ter,nil
1892,trip_taxi,nil
1893,trip_tgv,nil
1893,trip_ter,nil
1893,trip_taxi,nil
1894,trip_tgv,nil
1894,trip_ter,nil
1894,trip_taxi,nil
1895,trip_tgv,nil
1895,trip_ter,nil
1895,trip_taxi,nil
1896,trip_tgv,nil
1896,trip_ter,nil
1896,trip_taxi,nil
1897,trip_tgv,nil
1897,trip_ter,nil
1897,trip_taxi,nil
1898,trip_tgv,nil
1898,trip_ter,nil
1898,trip_taxi,nil
1899,trip_tgv,nil
1899,trip_ter,nil
1899,trip_taxi,nil
1900,trip_tgv,nil
1900,trip_ter,nil
1900,trip_taxi,nil
1901,trip_tgv,nil
1901,trip_ter,nil
1901,trip_taxi,nil
1902,trip_tgv,nil
1902,trip_ter,nil
1902,trip_taxi,nil
1903,trip_tgv,nil
1903,trip_ter,nil
1903,trip_taxi,nil
1904,trip_tgv,nil
1904,trip_ter,nil
1904,trip_taxi,nil
1905,trip_tgv,nil
1905,trip_ter,nil
1905,trip_taxi,nil
1906,trip_tgv,nil
1906,trip_ter,nil
1906,trip_taxi,nil
1907,trip_tgv,nil
1907,trip_ter,nil
1907,trip_taxi,nil
1908,trip_tgv,nil
1908,trip_ter,nil
1908,trip_taxi,nil
1909,trip_tgv,nil
1909,trip_ter,nil
1909,trip_taxi,nil
1910,trip_tgv,nil
1910,trip_ter,nil
1910,trip_taxi,nil
1911,trip_tgv,nil
1911,trip_ter,nil
1911,trip_taxi,nil
1912,trip_tgv,nil
1912,trip_ter,nil
1912,trip_taxi,nil
1913,trip_tgv,nil
1913,trip_ter,nil
1913,trip_taxi,nil
1914,trip_tgv,nil
1914,trip_ter,nil
1914,trip_taxi,nil
1915,trip_tgv,nil
1915,trip_ter,nil
1915,trip_taxi,nil
1916,trip_tgv,nil
1916,trip_ter,nil
1916,trip_taxi,nil
1917,trip_tgv,nil
1917,trip_ter,nil
1917,trip_taxi,nil
1918,trip_tgv,nil
1918,trip_ter,nil
1918,trip_taxi,nil
1919,trip_tgv,nil
1919,trip_ter,nil
1919,trip_taxi,nil
1920,trip_tgv,nil
1920,trip_ter,nil
1920,trip_taxi,nil
1921,trip_tgv,nil
1921,trip_ter,nil
1921,trip_taxi,nil
1922,trip_tgv,nil
1922,trip_ter,nil
1922,trip_taxi,nil
1923,trip_tgv,nil
1923,trip_ter,nil
1923,trip_taxi,nil
1924,trip_tgv,nil
1924,trip_ter,nil
1924,trip_taxi,nil
1925,trip_tgv,nil
1925,trip_ter,nil
1925,trip_taxi,nil
1926,trip_tgv,nil
1926,trip_ter,nil
1926,trip_taxi,nil
1927,trip_tgv,nil
1927,trip_ter,nil
1927,trip_taxi,nil
1928,trip_tgv,nil
1928,trip_ter,nil
1928,trip_taxi,nil
1929,trip_tgv,nil
1929,trip_ter,nil
1929,trip_taxi,nil
1930,trip_tgv,nil
1930,trip_ter,nil
1930,trip_taxi,nil
1931,trip_tgv,nil
1931,trip_ter,nil
1931,trip_taxi,nil
1932,trip_tgv,nil
1932,trip_ter,nil
1932,trip_taxi,nil
1933,trip_tgv,nil
1933,trip_ter,nil
1933,trip_taxi,nil
1934,trip_tgv,nil
1934,trip_ter,nil
1934,trip_taxi,nil
1935,trip_tgv,nil
1935,trip_ter,nil
1935,trip_taxi,nil
1936,trip_tgv,nil
1936,trip_ter,nil
1936,trip_taxi,nil
1937,trip_tgv,nil
1937,trip_ter,nil
1937,trip_taxi,nil
1938,trip_tgv,nil
1938,trip_ter,nil
1938,trip_taxi,nil
1939,trip_tgv,nil
1939,trip_ter,nil
1939,trip_taxi,nil
1940,trip_tgv,nil
1940,trip_ter,nil
1940,trip_taxi,nil
1941,trip_tgv,nil
1941,trip_ter,nil
1941,trip_taxi,nil
1942,trip_tgv,nil
1942,trip_ter,nil
1942,trip_taxi,nil
1943,trip_tgv,nil
1943,trip_ter,nil
1943,trip_taxi,nil
1944,trip_tgv,nil
1944,trip_ter,nil
1944,trip_taxi,nil
1945,trip_tgv,nil
1945,trip_ter,nil
1945,trip_taxi,nil
1946,trip_tgv,nil
1946,trip_ter,nil
1946,trip_taxi,nil
1947,trip_tgv,nil
1947,trip_ter,nil
1947,trip_taxi,nil
1948,trip_tgv,nil
1948,trip_ter,nil
1948,trip_taxi,nil
1949,trip_tgv,nil
1949,trip_ter,nil
1949,trip_taxi,nil
1950,trip_tgv,nil
1950,trip_ter,nil
1950,trip_taxi,nil
1951,trip_tgv,nil
1951,trip_ter,nil
1951,trip_taxi,nil
1952,trip_tgv,nil
1952,trip_ter,nil
1952,trip_taxi,nil
1953,trip_tgv,nil
1953,trip_ter,nil
1953,trip_taxi,nil
1954,trip_tgv,nil
1954,trip_ter,nil
1954,trip_taxi,nil
1955,trip_tgv,nil
1955,trip_ter,nil
1955,trip_taxi,nil
1956,trip_tgv,nil
1956,trip_ter,nil
1956,trip_taxi,nil
1957,trip_tgv,nil
1957,trip_ter,nil
1957,trip_taxi,nil
1958,trip_tgv,nil
1958,trip_ter,nil
1958,trip_taxi,nil
1959,trip_tgv,nil
1959,trip_ter,nil
1959,trip_taxi,nil
1960,trip_tgv,nil
1960,trip_ter,nil
1960,trip_taxi,nil
1961,trip_tgv,nil
1961,trip_ter,nil
1961,trip_taxi,nil
1962,trip_tgv,nil
1962,trip_ter,nil
1962,trip_taxi,nil
1963,trip_tgv,nil
1963,trip_ter,nil
1963,trip_taxi,nil
1964,trip_tgv,nil
1964,trip_ter,nil
1964,trip_taxi,nil
1965,trip_tgv,nil
1965,trip_ter,nil
1965,trip_taxi,nil
1966,trip_tgv,nil
1966,trip_ter,nil
1966,trip_taxi,nil
1967,trip_tgv,nil
1967,trip_ter,nil
1967,trip_taxi,nil
1968,trip_tgv,nil
1968,trip_ter,nil
1968,trip_taxi,nil
1969,trip_tgv,nil
1969,trip_ter,nil
1969,trip_taxi,nil
1970,trip_tgv,nil
1970,trip_ter,nil
1970,trip_taxi,nil
1971,trip_tgv,nil
1971,trip_ter,nil
1971,trip_taxi,nil
1972,trip_tgv,nil
1972,trip_ter,nil
1972,trip_taxi,nil
1973,trip_tgv,nil
1973,trip_ter,nil
1973,trip_taxi,nil
1974,trip_tgv,nil
1974,trip_ter,nil
1974,trip_taxi,nil
1975,trip_tgv,nil
1975,trip_ter,nil
1975,trip_taxi,nil
1976,trip_tgv,nil
1976,trip_ter,nil
1976,trip_taxi,nil
1977,trip_tgv,nil
1977,trip_ter,nil
1977,trip_taxi,nil
1978,trip_tgv,nil
1978,trip_ter,nil
1978,trip_taxi,nil
1979,trip_tgv,nil
1979,trip_ter,nil
1979,trip_taxi,nil
1980,trip_tgv,nil
1980,trip_ter,nil
1980,trip_taxi,nil
1981,trip_tgv,nil
1981,trip_ter,nil
1981,trip_taxi,nil
1982,trip_tgv,nil
1982,trip_ter,nil
1982,trip_taxi,nil
1983,trip_tgv,nil
1983,trip_ter,nil
1983,trip_taxi,nil
1984,trip_tgv,nil
1984,trip_ter,nil
1984,trip_taxi,nil
1985,trip_tgv,nil
1985,trip_ter,nil
1985,trip_taxi,nil
1986,trip_tgv,nil
1986,trip_ter,nil
1986,trip_taxi,nil
1987,trip_tgv,nil
1987,trip_ter,nil
1987,trip_taxi,nil
1988,trip_tgv,nil
1988,trip_ter,nil
1988,trip_taxi,nil
1989,trip_tgv,nil
1989,trip_ter,nil
1989,trip_taxi,nil
1990,trip_tgv,nil
1990,trip_ter,nil
1990,trip_taxi,nil
1991,trip_tgv,nil
1991,trip_ter,nil
1991,trip_taxi,nil
1992,trip_tgv,nil
1992,trip_ter,nil
1992,trip_taxi,nil
1993,trip_tgv,nil
1993,trip_ter,nil
1993,trip_taxi,nil
1994,trip_tgv,nil
1994,trip_ter,nil
1994,trip_taxi,nil
1995,trip_tgv,nil
1995,trip_ter,nil
1995,trip_taxi,nil
1996,trip_tgv,nil
1996,trip_ter,nil
1996,trip_taxi,nil
1997,trip_tgv,nil
1997,trip_ter,nil
1997,trip_taxi,nil
1998,trip_tgv,nil
1998,trip_ter,nil
1998,trip_taxi,nil
1999,trip_tgv,nil
1999,trip_ter,nil
1999,trip_taxi,nil
2000,trip_tgv,nil
2000,trip_ter,nil
2000,trip_taxi,nil
2001,trip_tgv,nil
2001,trip_ter,nil
2001,trip_taxi,nil
2002,trip_tgv,nil
2002,trip_ter,nil
2002,trip_taxi,nil
2003,trip_tgv,nil
2003,trip_ter,nil
2003,trip_taxi,nil
2004,trip_tgv,nil
2004,trip_ter,nil
2004,trip_taxi,nil
2005,trip_tgv,nil
2005,trip_ter,nil
2005,trip_taxi,nil
2006,trip_tgv,nil
2006,trip_ter,nil
2006,trip_taxi,nil
2007,trip_tgv,nil
2007,trip_ter,nil
2007,trip_taxi,nil
2008,trip_tgv,nil
2008,trip_ter,nil
2008,trip_taxi,nil
2009,trip_tgv,nil
2009,trip_ter,nil
2009,trip_taxi,nil
2010,trip_tgv,nil
2010,trip_ter,nil
2010,trip_taxi,nil
2011,trip_tgv,nil
2011,trip_ter,nil
2011,trip_taxi,nil
2012,trip_tgv,nil
2012,trip_ter,nil
2012,trip_taxi,nil
2013,trip_tgv,nil
2013,trip_ter,nil
2013,trip_taxi,nil
2014,trip_tgv,nil
2014,trip_ter,nil
2014,trip_taxi,nil
2015,trip_tgv,nil
2015,trip_ter,nil
2015,trip_taxi,nil
2016,trip_tgv,nil
2016,trip_ter,nil
2016,trip_taxi,nil
2017,trip_tgv,nil
2017,trip_ter,nil
2017,trip_taxi,nil
2018,trip_tgv,nil
2018,trip_ter,nil
2018,trip_taxi,nil
2019,trip_tgv,nil
2019,trip_ter,nil
2019,trip_taxi,nil
2020,trip_tgv,nil
2020,trip_ter,nil
2020,trip_taxi,nil
2021,trip_tgv,nil
2021,trip_ter,nil
2021,trip_taxi,nil
2022,trip_tgv,nil
2022,trip_ter,nil
2022,trip_taxi,nil
2023,trip_tgv,nil
2023,trip_ter,nil
2023,trip_taxi,nil
2024,trip_tgv,nil
2024,trip_ter,nil
2024,trip_taxi,nil
2025,trip_tgv,nil
2025,trip_ter,nil
2025,trip_taxi,nil
2026,trip_tgv,nil
2026,trip_ter,nil
2026,trip_taxi,nil
2027,trip_tgv,nil
2027,trip_ter,nil
2027,trip_taxi,nil
2028,trip_tgv,nil
2028,trip_ter,nil
2028,trip_taxi,nil
2029,trip_tgv,nil
2029,trip_ter,nil
2029,trip_taxi,nil
2030,trip_tgv,nil
2030,trip_ter,nil
2030,trip_taxi,nil
2031,trip_tgv,nil
2031,trip_ter,nil
2031,trip_taxi,nil
2032,trip_tgv,nil
2032,trip_ter,nil
2032,trip_taxi,nil
2033,trip_tgv,nil
2033,trip_ter,nil
2033,trip_taxi,nil
2034,trip_tgv,nil
2034,trip_ter,nil
2034,trip_taxi,nil
2035,trip_tgv,nil
2035,trip_ter,nil
2035,trip_taxi,nil
2036,trip_tgv,nil
2036,trip_ter,nil
2036,trip_taxi,nil
2037,trip_tgv,nil
2037,trip_ter,nil
2037,trip_taxi,nil
2038,trip_tgv,nil
2038,trip_ter,nil
2038,trip_taxi,nil
2039,trip_tgv,nil
2039,trip_ter,nil
2039,trip_taxi,nil
2040,trip_tgv,nil
2040,trip_ter,nil
2040,trip_taxi,nil
2041,trip_tgv,nil
2041,trip_ter,nil
2041,trip_taxi,nil
2042,trip_tgv,nil
2042,trip_ter,nil
2042,trip_taxi,nil
2043,trip_tgv,nil
2043,trip_ter,nil
2043,trip_taxi,nil
2044,trip_tgv,nil
2044,trip_ter,nil
2044,trip_taxi,nil
2045,trip_tgv,nil
2045,trip_ter,nil
2045,trip_taxi,nil
2046,trip_tgv,nil
2046,trip_ter,nil
2046,trip_taxi,nil
2047,trip_tgv,nil
2047,trip_ter,nil
2047,trip_taxi,nil
2048,trip_tgv,nil
2048,trip_ter,nil
2048,trip_taxi,nil
2049,trip_tgv,nil
2049,trip_ter,nil
2049,trip_taxi,nil
2050,trip_tgv,nil
2050,trip_ter,nil
2050,trip_taxi,nil
2051,trip_tgv,nil
2051,trip_ter,nil
2051,trip_taxi,nil
2052,trip_tgv,nil
2052,trip_ter,nil
2052,trip_taxi,nil
2053,trip_tgv,nil
2053,trip_ter,nil
2053,trip_taxi,nil
2054,trip_tgv,nil
2054,trip_ter,nil
2054,trip_taxi,nil
2055,trip_tgv,nil
2055,trip_ter,nil
2055,trip_taxi,nil
2056,trip_tgv,nil
2056,trip_ter,nil
2056,trip_taxi,nil
2057,trip_tgv,nil
2057,trip_ter,nil
2057,trip_taxi,nil
2058,trip_tgv,nil
2058,trip_ter,nil
2058,trip_taxi,nil
2059,trip_tgv,nil
2059,trip_ter,nil
2059,trip_taxi,nil
2060,trip_tgv,nil
2060,trip_ter,nil
2060,trip_taxi,nil
2061,trip_tgv,nil
2061,trip_ter,nil
2061,trip_taxi,nil
2062,trip_tgv,nil
2062,trip_ter,nil
2062,trip_taxi,nil
2063,trip_tgv,nil
2063,trip_ter,nil
2063,trip_taxi,nil
2064,trip_tgv,nil
2064,trip_ter,nil
2064,trip_taxi,nil
2065,trip_tgv,nil
2065,trip_ter,nil
2065,trip_taxi,nil
2066,trip_tgv,nil
2066,trip_ter,nil
2066,trip_taxi,nil
2067,trip_tgv,nil
2067,trip_ter,nil
2067,trip_taxi,nil
2068,trip_tgv,nil
2068,trip_ter,nil
2068,trip_taxi,nil
2069,trip_tgv,nil
2069,trip_ter,nil
2069,trip_taxi,nil
2070,trip_tgv,nil
2070,trip_ter,nil
2070,trip_taxi,nil
2071,trip_tgv,nil
2071,trip_ter,nil
2071,trip_taxi,nil
2072,trip_tgv,nil
2072,trip_ter,nil
2072,trip_taxi,nil
2073,trip_tgv,nil
2073,trip_ter,nil
2073,trip_taxi,nil
2074,trip_tgv,nil
2074,trip_ter,nil
2074,trip_taxi,nil
2075,trip_tgv,nil
2075,trip_ter,nil
2075,trip_taxi,nil
2076,trip_tgv,nil
2076,trip_ter,nil
2076,trip_taxi,nil
2077,trip_tgv,nil
2077,trip_ter,nil
2077,trip_taxi,nil
2078,trip_tgv,nil
2078,trip_ter,nil
2078,trip_taxi,nil
2079,trip_tgv,nil
2079,trip_ter,nil
2079,trip_taxi,nil
2080,trip_tgv,nil
2080,trip_ter,nil
2080,trip_taxi,nil
2081,trip_tgv,nil
2081,trip_ter,nil
2081,trip_taxi,nil
2082,trip_tgv,nil
2082,trip_ter,nil
2082,trip_taxi,nil
2083,trip_tgv,nil
2083,trip_ter,nil
2083,trip_taxi,nil
2084,trip_tgv,nil
2084,trip_ter,nil
2084,trip_taxi,nil
2085,trip_tgv,nil
2085,trip_ter,nil
2085,trip_taxi,nil
2086,trip_tgv,nil
2086,trip_ter,nil
2086,trip_taxi,nil
2087,trip_tgv,nil
2087,trip_ter,nil
2087,trip_taxi,nil
2088,trip_tgv,nil
2088,trip_ter,nil
2088,trip_taxi,nil
2089,trip_tgv,nil
2089,trip_ter,nil
2089,trip_taxi,nil
2090,trip_tgv,nil
2090,trip_ter,nil
2090,trip_taxi,nil
2091,trip_tgv,nil
2091,trip_ter,nil
2091,trip_taxi,nil
2092,trip_tgv,nil
2092,trip_ter,nil
2092,trip_taxi,nil
2093,trip_tgv,nil
2093,trip_ter,nil
2093,trip_taxi,nil
2094,trip_tgv,nil
2094,trip_ter,nil
2094,trip_taxi,nil
2095,trip_tgv,nil
2095,trip_ter,nil
2095,trip_taxi,nil
2096,trip_tgv,nil
2096,trip_ter,nil
2096,trip_taxi,nil
2097,trip_tgv,nil
2097,trip_ter,nil
2097,trip_taxi,nil
2098,trip_tgv,nil
2098,trip_ter,nil
2098,trip_taxi,nil
2099,trip_tgv,nil
2099,trip_ter,nil
2099,trip_taxi,nil
2100,trip_tgv,nil
2100,trip_ter,nil
2100,trip_taxi,nil
2101,trip_tgv,nil
2101,trip_ter,nil
2101,trip_taxi,nil
2102,trip_tgv,nil
2102,trip_ter,nil
2102,trip_taxi,nil
2103,trip_tgv,nil
2103,trip_ter,nil
2103,trip_taxi,nil
2104,trip_tgv,nil
2104,trip_ter,nil
2104,trip_taxi,nil
2105,trip_tgv,nil
2105,trip_ter,nil
2105,trip_taxi,nil
2106,trip_tgv,nil
2106,trip_ter,nil
2106,trip_taxi,nil
2107,trip_tgv,nil
2107,trip_ter,nil
2107,trip_taxi,nil
2108,trip_tgv,nil
2108,trip_ter,nil
2108,trip_taxi,nil
2109,trip_tgv,nil
2109,trip_ter,nil
2109,trip_taxi,nil
2110,trip_tgv,nil
2110,trip_ter,nil
2110,trip_taxi,nil
2111,trip_tgv,nil
2111,trip_ter,nil
2111,trip_taxi,nil
2112,trip_tgv,nil
2112,trip_ter,nil
2112,trip_taxi,nil
2113,trip_tgv,nil
2113,trip_ter,nil
2113,trip_taxi,nil
2114,trip_tgv,nil
2114,trip_ter,nil
2114,trip_taxi,nil
2115,trip_tgv,nil
2115,trip_ter,nil
2115,trip_taxi,nil
2116,trip_tgv,nil
2116,trip_ter,nil
2116,trip_taxi,nil
2117,trip_tgv,nil
2117,trip_ter,nil
2117,trip_taxi,nil
2118,trip_tgv,nil
2118,trip_ter,nil
2118,trip_taxi,nil
2119,trip_tgv,nil
2119,trip_ter,nil
2119,trip_taxi,nil
2120,trip_tgv,nil
2120,trip_ter,nil
2120,trip_taxi,nil
2121,trip_tgv,nil
2121,trip_ter,nil
2121,trip_taxi,nil
2122,trip_tgv,nil
2122,trip_ter,nil
2122,trip_taxi,nil
2123,trip_tgv,nil
2123,trip_ter,nil
2123,trip_taxi,nil
2124,trip_tgv,nil
2124,trip_ter,nil
2124,trip_taxi,nil
2125,trip_tgv,nil
2125,trip_ter,nil
2125,trip_taxi,nil
2126,trip_tgv,nil
2126,trip_ter,nil
2126,trip_taxi,nil
2127,trip_tgv,nil
2127,trip_ter,nil
2127,trip_taxi,nil
2128,trip_tgv,nil
2128,trip_ter,nil
2128,trip_taxi,nil
2129,trip_tgv,nil
2129,trip_ter,nil
2129,trip_taxi,nil
2130,trip_tgv,nil
2130,trip_ter,nil
2130,trip_taxi,nil
2131,trip_tgv,nil
2131,trip_ter,nil
2131,trip_taxi,nil
2132,trip_tgv,nil
2132,trip_ter,nil
2132,trip_taxi,nil
2133,trip_tgv,nil
2133,trip_ter,nil
2133,trip_taxi,nil
2134,trip_tgv,nil
2134,trip_ter,nil
2134,trip_taxi,nil
2135,trip_tgv,nil
2135,trip_ter,nil
2135,trip_taxi,nil
2136,trip_tgv,nil
2136,trip_ter,nil
2136,trip_taxi,nil
2137,trip_tgv,nil
2137,trip_ter,nil
2137,trip_taxi,nil
2138,trip_tgv,nil
2138,trip_ter,nil
2138,trip_taxi,nil
2139,trip_tgv,nil
2139,trip_ter,nil
2139,trip_taxi,nil
2140,trip_tgv,nil
2140,trip_ter,nil
2140,trip_taxi,nil
2141,trip_tgv,nil
2141,trip_ter,nil
2141,trip_taxi,nil
2142,trip_tgv,nil
2142,trip_ter,nil
2142,trip_taxi,nil
2143,trip_tgv,nil
2143,trip_ter,nil
2143,trip_taxi,nil
2144,trip_tgv,nil
2144,trip_ter,nil
2144,trip_taxi,nil
2145,trip_tgv,nil
2145,trip_ter,nil
2145,trip_taxi,nil
2146,trip_tgv,nil
2146,trip_ter,nil
2146,trip_taxi,nil
2147,trip_tgv,nil
2147,trip_ter,nil
2147,trip_taxi,nil
2148,trip_tgv,nil
2148,trip_ter,nil
2148,trip_taxi,nil
2149,trip_tgv,nil
2149,trip_ter,nil
2149,trip_taxi,nil
2150,trip_tgv,nil
2150,trip_ter,nil
2150,trip_taxi,nil
2151,trip_tgv,nil
2151,trip_ter,nil
2151,trip_taxi,nil
2152,trip_tgv,nil
2152,trip_ter,nil
2152,trip_taxi,nil
2153,trip_tgv,nil
2153,trip_ter,nil
2153,trip_taxi,nil
2154,trip_tgv,nil
2154,trip_ter,nil
2154,trip_taxi,nil
2155,trip_tgv,nil
2155,trip_ter,nil
2155,trip_taxi,nil
2156,trip_tgv,nil
2156,trip_ter,nil
2156,trip_taxi,nil
2157,trip_tgv,nil
2157,trip_ter,nil
2157,trip_taxi,nil
2158,trip_tgv,nil
2158,trip_ter,nil
2158,trip_taxi,nil
2159,trip_tgv,nil
2159,trip_ter,nil
2159,trip_taxi,nil
2160,trip_tgv,nil
2160,trip_ter,nil
2160,trip_taxi,nil
2161,trip_tgv,nil
2161,trip_ter,nil
2161,trip_taxi,nil
2162,trip_tgv,nil
2162,trip_ter,nil
2162,trip_taxi,nil
2163,trip_tgv,nil
2163,trip_ter,nil
2163,trip_taxi,nil
2164,trip_tgv,nil
2164,trip_ter,nil
2164,trip_taxi,nil
2165,trip_tgv,nil
2165,trip_ter,nil
2165,trip_taxi,nil
2166,trip_tgv,nil
2166,trip_ter,nil
2166,trip_taxi,nil
2167,trip_tgv,nil
2167,trip_ter,nil
2167,trip_taxi,nil
2168,trip_tgv,nil
2168,trip_ter,nil
2168,trip_taxi,nil
2169,trip_tgv,nil
2169,trip_ter,nil
2169,trip_taxi,nil
2170,trip_tgv,nil
2170,trip_ter,nil
2170,trip_taxi,nil
2171,trip_tgv,nil
2171,trip_ter,nil
2171,trip_taxi,nil
2172,trip_tgv,nil
2172,trip_ter,nil
2172,trip_taxi,nil
2173,trip_tgv,nil
2173,trip_ter,nil
2173,trip_taxi,nil
2174,trip_tgv,nil
2174,trip_ter,nil
2174,trip_taxi,nil
2175,trip_tgv,nil
2175,trip_ter,nil
2175,trip_taxi,nil
2176,trip_tgv,nil
2176,trip_ter,nil
2176,trip_taxi,nil
2177,trip_tgv,nil
2177,trip_ter,nil
2177,trip_taxi,nil
2178,trip_tgv,nil
2178,trip_ter,nil
2178,trip_taxi,nil
2179,trip_tgv,nil
2179,trip_ter,nil
2179,trip_taxi,nil
2180,trip_tgv,nil
2180,trip_ter,nil
2180,trip_taxi,nil
2181,trip_tgv,nil
2181,trip_ter,nil
2181,trip_taxi,nil
2182,trip_tgv,nil
2182,trip_ter,nil
2182,trip_taxi,nil
2183,trip_tgv,nil
2183,trip_ter,nil
2183,trip_taxi,nil
2184,trip_tgv,nil
2184,trip_ter,nil
2184,trip_taxi,nil
2185,trip_tgv,nil
2185,trip_ter,nil
2185,trip_taxi,nil
2186,trip_tgv,nil
2186,trip_ter,nil
2186,trip_taxi,nil
2187,trip_tgv,nil
2187,trip_ter,nil
2187,trip_taxi,nil
2188,trip_tgv,nil
2188,trip_ter,nil
2188,trip_taxi,nil
2189,trip_tgv,nil
2189,trip_ter,nil
2189,trip_taxi,nil
2190,trip_tgv,nil
2190,trip_ter,nil
2190,trip_taxi,nil
2191,trip_tgv,nil
2191,trip_ter,nil
2191,trip_taxi,nil
2192,trip_tgv,nil
2192,trip_ter,nil
2192,trip_taxi,nil
2193,trip_tgv,nil
2193,trip_ter,nil
2193,trip_taxi,nil
2194,trip_tgv,nil
2194,trip_ter,nil
2194,trip_taxi,nil
2195,trip_tgv,nil
2195,trip_ter,nil
2195,trip_taxi,nil
2196,trip_tgv,nil
2196,trip_ter,nil
2196,trip_taxi,nil
2197,trip_tgv,nil
2197,trip_ter,nil
2197,trip_taxi,nil
2198,trip_tgv,nil
2198,trip_ter,nil
2198,trip_taxi,nil
2199,trip_tgv,nil
2199,trip_ter,nil
2199,trip_taxi,nil
2200,trip_tgv,nil
2200,trip_ter,nil
2200,trip_taxi,nil
2201,trip_tgv,nil
2201,trip_ter,nil
2201,trip_taxi,nil
2202,trip_tgv,nil
2202,trip_ter,nil
2202,trip_taxi,nil
2203,trip_tgv,nil
2203,trip_ter,nil
2203,trip_taxi,nil
2204,trip_tgv,nil
2204,trip_ter,nil
2204,trip_taxi,nil
2205,trip_tgv,nil
2205,trip_ter,nil
2205,trip_taxi,nil
2206,trip_tgv,nil
2206,trip_ter,nil
2206,trip_taxi,nil
2207,trip_tgv,nil
2207,trip_ter,nil
2207,trip_taxi,nil
2208,trip_tgv,nil
2208,trip_ter,nil
2208,trip_taxi,nil
2209,trip_tgv,nil
2209,trip_ter,nil
2209,trip_taxi,nil
2210,trip_tgv,nil
2210,trip_ter,nil
2210,trip_taxi,nil
2211,trip_tgv,nil
2211,trip_ter,nil
2211,trip_taxi,nil
2212,trip_tgv,nil
2212,trip_ter,nil
2212,trip_taxi,nil
2213,trip_tgv,nil
2213,trip_ter,nil
2213,trip_taxi,nil
2214,trip_tgv,nil
2214,trip_ter,nil
2214,trip_taxi,nil
2215,trip_tgv,nil
2215,trip_ter,nil
2215,trip_taxi,nil
2216,trip_tgv,nil
2216,trip_ter,nil
2216,trip_taxi,nil
2217,trip_tgv,nil
2217,trip_ter,nil
2217,trip_taxi,nil
2218,trip_tgv,nil
2218,trip_ter,nil
2218,trip_taxi,nil
2219,trip_tgv,nil
2219,trip_ter,nil
2219,trip_taxi,nil
2220,trip_tgv,nil
2220,trip_ter,nil
2220,trip_taxi,nil
2221,trip_tgv,nil
2221,trip_ter,nil
2221,trip_taxi,nil
2222,trip_tgv,nil
2222,trip_ter,nil
